ratio_name,description,pressure_bar,concentration_percent,ratio,numerator_name,numerator_gas,numerator_pressure_bar,numerator_concentration_percent,numerator_spectrum_column,numerator_source,numerator_unit,numerator_range_nm,numerator_method,numerator_integral,numerator_n_points,denominator_name,denominator_gas,denominator_pressure_bar,denominator_concentration_percent,denominator_spectrum_column,denominator_source,denominator_unit,denominator_range_nm,denominator_method,denominator_integral,denominator_n_points,status,error_stage,error_message
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,2.0,0.5803586014354329,ArN2_C2_gaussian_323_450nm,ArN2,2.0,2.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,64.64435182270405,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,5.0,0.5615328633943153,ArN2_C2_gaussian_323_450nm,ArN2,2.0,5.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,62.54741101706758,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,10.0,0.571422714456031,ArN2_C2_gaussian_323_450nm,ArN2,2.0,10.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,63.64901097600059,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,20.0,0.3765411310695884,ArN2_C2_gaussian_323_450nm,ArN2,2.0,20.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,41.94175341310841,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,50.0,0.19354194312173187,ArN2_C2_gaussian_323_450nm,ArN2,2.0,50.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,21.55803917210134,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,100.0,0.06760237312833982,ArN2_C2_gaussian_323_450nm,ArN2,2.0,100.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,7.53001951164207,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.0,0.028809898692871167,ArN2_C2_gaussian_323_450nm,ArN2,3.0,0.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,3.209045618471158,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.1,0.12235320230442182,ArN2_C2_gaussian_323_450nm,ArN2,3.0,0.1,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,13.628545242266876,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.5,0.2986820604569991,ArN2_C2_gaussian_323_450nm,ArN2,3.0,0.5,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,33.269272052756,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,1.0,0.33073423708993555,ArN2_C2_gaussian_323_450nm,ArN2,3.0,1.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,36.8394649952199,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,2.0,0.36507253221402075,ArN2_C2_gaussian_323_450nm,ArN2,3.0,2.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,40.66430161434282,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,5.0,0.37626299009050984,ArN2_C2_gaussian_323_450nm,ArN2,3.0,5.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,41.91077214865675,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,10.0,0.4047032512195532,ArN2_C2_gaussian_323_450nm,ArN2,3.0,10.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,45.07864498074399,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,20.0,0.2686932531953446,ArN2_C2_gaussian_323_450nm,ArN2,3.0,20.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,29.92891145058557,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,50.0,0.13676643660634283,ArN2_C2_gaussian_323_450nm,ArN2,3.0,50.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,15.233990887100845,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,100.0,0.0477574090890982,ArN2_C2_gaussian_323_450nm,ArN2,3.0,100.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,5.319550270575142,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.0,0.015539978701135524,ArN2_C2_gaussian_323_450nm,ArN2,4.0,0.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,1.7309502228258,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.1,0.08308497914494077,ArN2_C2_gaussian_323_450nm,ArN2,4.0,0.1,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,9.25457916836806,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,0.5,0.2241492523254935,ArN2_C2_gaussian_323_450nm,ArN2,4.0,0.5,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,24.967292794982946,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,1.0,0.24330796583954997,ArN2_C2_gaussian_323_450nm,ArN2,4.0,1.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,27.101322709952424,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,2.0,0.2609682621561698,ArN2_C2_gaussian_323_450nm,ArN2,4.0,2.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,29.06844856207403,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,5.0,0.2849711176235398,ArN2_C2_gaussian_323_450nm,ArN2,4.0,5.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,31.742052485138842,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,10.0,0.30940576822133986,ArN2_C2_gaussian_323_450nm,ArN2,4.0,10.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,34.463752733919875,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,20.0,0.21418664340896543,ArN2_C2_gaussian_323_450nm,ArN2,4.0,20.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,23.857588563359357,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,50.0,0.10861085902411668,ArN2_C2_gaussian_323_450nm,ArN2,4.0,50.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,12.097828075874967,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",4.0,100.0,0.03545978977442973,ArN2_C2_gaussian_323_450nm,ArN2,4.0,100.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,3.949756443805172,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.0,0.014068728290223606,ArN2_C2_gaussian_323_450nm,ArN2,5.0,0.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,1.5670721844077393,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.1,0.06730452030986857,ArN2_C2_gaussian_323_450nm,ArN2,5.0,0.1,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,7.496842606292487,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,0.5,0.12701835510482087,ArN2_C2_gaussian_323_450nm,ArN2,5.0,0.5,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,14.148182201536137,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,1.0,0.2118429513472938,ArN2_C2_gaussian_323_450nm,ArN2,5.0,1.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,23.596531944530845,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,2.0,0.20014320737408867,ArN2_C2_gaussian_323_450nm,ArN2,5.0,2.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,22.29333360514416,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,5.0,0.21657814700219463,ArN2_C2_gaussian_323_450nm,ArN2,5.0,5.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,24.12397076099302,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,10.0,0.19473425300630287,ArN2_C2_gaussian_323_450nm,ArN2,5.0,10.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,21.690846886968075,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,20.0,0.14125286217602626,ArN2_C2_gaussian_323_450nm,ArN2,5.0,20.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,15.733719972248654,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,50.0,0.0821911116830848,ArN2_C2_gaussian_323_450nm,ArN2,5.0,50.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,9.155014033046267,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_gaussian_over_ArCF4_95_5_VIS,"C2 spectrum, gaussian integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",5.0,100.0,0.029199885469079333,ArN2_C2_gaussian_323_450nm,ArN2,5.0,100.0,C2_spectrum,raw_csv,raw,323-450,gaussian_fit,3.2524850407611843,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.0,0.15099174909213386,ArN2_C2_hardcut_323_450nm,ArN2,1.0,0.0,C2_spectrum,raw_csv,raw,323-450,trapz,16.818504501347135,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.1,0.5725776864274974,ArN2_C2_hardcut_323_450nm,ArN2,1.0,0.1,C2_spectrum,raw_csv,raw,323-450,trapz,63.777659736067505,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,0.5,1.1403250681229316,ArN2_C2_hardcut_323_450nm,ArN2,1.0,0.5,C2_spectrum,raw_csv,raw,323-450,trapz,127.01728674937004,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,1.0,1.1745173425145619,ArN2_C2_hardcut_323_450nm,ArN2,1.0,1.0,C2_spectrum,raw_csv,raw,323-450,trapz,130.82585857017884,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,2.0,1.216301242044653,ArN2_C2_hardcut_323_450nm,ArN2,1.0,2.0,C2_spectrum,raw_csv,raw,323-450,trapz,135.4800380638005,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,5.0,1.048188588778806,ArN2_C2_hardcut_323_450nm,ArN2,1.0,5.0,C2_spectrum,raw_csv,raw,323-450,trapz,116.75448893488881,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,10.0,1.018378459828892,ArN2_C2_hardcut_323_450nm,ArN2,1.0,10.0,C2_spectrum,raw_csv,raw,323-450,trapz,113.43403075790629,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,20.0,0.6688706546210582,ArN2_C2_hardcut_323_450nm,ArN2,1.0,20.0,C2_spectrum,raw_csv,raw,323-450,trapz,74.50343600363873,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,50.0,0.3573210901244069,ArN2_C2_hardcut_323_450nm,ArN2,1.0,50.0,C2_spectrum,raw_csv,raw,323-450,trapz,39.800892425033055,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",1.0,100.0,0.20037129259418532,ArN2_C2_hardcut_323_450nm,ArN2,1.0,100.0,C2_spectrum,raw_csv,raw,323-450,trapz,22.318739313230537,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.0,0.06946653030105777,ArN2_C2_hardcut_323_450nm,ArN2,2.0,0.0,C2_spectrum,raw_csv,raw,323-450,trapz,7.737662220525749,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.1,0.2995540865279279,ArN2_C2_hardcut_323_450nm,ArN2,2.0,0.1,C2_spectrum,raw_csv,raw,323-450,trapz,33.36640434301287,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,0.5,0.520676292456413,ArN2_C2_hardcut_323_450nm,ArN2,2.0,0.5,C2_spectrum,raw_csv,raw,323-450,trapz,57.99652379071041,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,1.0,0.5633599824753986,ArN2_C2_hardcut_323_450nm,ArN2,2.0,1.0,C2_spectrum,raw_csv,raw,323-450,trapz,62.75092816733879,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,2.0,0.6089549326926039,ArN2_C2_hardcut_323_450nm,ArN2,2.0,2.0,C2_spectrum,raw_csv,raw,323-450,trapz,67.82960882424572,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,5.0,0.5827686845778227,ArN2_C2_hardcut_323_450nm,ArN2,2.0,5.0,C2_spectrum,raw_csv,raw,323-450,trapz,64.91280353892445,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,10.0,0.5895797469711301,ArN2_C2_hardcut_323_450nm,ArN2,2.0,10.0,C2_spectrum,raw_csv,raw,323-450,trapz,65.67146673879836,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,20.0,0.3912186793797087,ArN2_C2_hardcut_323_450nm,ArN2,2.0,20.0,C2_spectrum,raw_csv,raw,323-450,trapz,43.57664017882082,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,50.0,0.20621060496315866,ArN2_C2_hardcut_323_450nm,ArN2,2.0,50.0,C2_spectrum,raw_csv,raw,323-450,trapz,22.969162279735972,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",2.0,100.0,0.1177194300246077,ArN2_C2_hardcut_323_450nm,ArN2,2.0,100.0,C2_spectrum,raw_csv,raw,323-450,trapz,13.112403662247711,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
ArN2_C2_hardcut_over_ArCF4_95_5_VIS,"C2 spectrum, hardcut integral: ArN2 323-450 nm / ArCF4 95/5, 1 bar, 500-750 nm",3.0,0.0,0.042447013219351876,ArN2_C2_hardcut_323_450nm,ArN2,3.0,0.0,C2_spectrum,raw_csv,raw,323-450,trapz,4.728041679037694,356,ArCF4_500_750nm_hardcut,ArCF4,1.0,5.0,mean_spectrum,raw_csv,raw,500-750,trapz,111.38691089063832,763,ok,,
